,id,target,path
13221,0aeaa57926_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/a/e/0aeaa57926_d1.npy
13222,0aeaa57926_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/a/e/0aeaa57926_d2.npy
13223,0aeaa57926_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/a/e/0aeaa57926_d3.npy
13224,8a9fa771f7_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/a/9/8a9fa771f7_d1.npy
13225,8a9fa771f7_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/a/9/8a9fa771f7_d2.npy
13226,8a9fa771f7_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/a/9/8a9fa771f7_d3.npy
13227,6a51fee5f5_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/a/5/6a51fee5f5_d1.npy
13228,6a51fee5f5_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/a/5/6a51fee5f5_d2.npy
13229,6a51fee5f5_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/a/5/6a51fee5f5_d3.npy
13230,050056fd65_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/0/050056fd65_d1.npy
13231,050056fd65_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/0/050056fd65_d2.npy
13232,050056fd65_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/0/050056fd65_d3.npy
13233,5c872dcfce_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/8/5c872dcfce_d1.npy
13234,5c872dcfce_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/8/5c872dcfce_d2.npy
13235,5c872dcfce_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/8/5c872dcfce_d3.npy
13236,ea754ceda0_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/a/7/ea754ceda0_d1.npy
13237,ea754ceda0_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/a/7/ea754ceda0_d2.npy
13238,ea754ceda0_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/a/7/ea754ceda0_d3.npy
13239,78d4f78c69_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/8/d/78d4f78c69_d1.npy
13240,78d4f78c69_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/8/d/78d4f78c69_d2.npy
13241,78d4f78c69_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/8/d/78d4f78c69_d3.npy
13242,08c85186fe_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/c/08c85186fe_d1.npy
13243,08c85186fe_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/c/08c85186fe_d2.npy
13244,08c85186fe_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/c/08c85186fe_d3.npy
13245,0618dac063_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/1/0618dac063_d1.npy
13246,0618dac063_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/1/0618dac063_d2.npy
13247,0618dac063_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/1/0618dac063_d3.npy
13248,df3a8181f5_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/3/df3a8181f5_d1.npy
13249,df3a8181f5_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/3/df3a8181f5_d2.npy
13250,df3a8181f5_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/3/df3a8181f5_d3.npy
13251,982094c7ad_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/8/2/982094c7ad_d1.npy
13252,982094c7ad_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/8/2/982094c7ad_d2.npy
13253,982094c7ad_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/8/2/982094c7ad_d3.npy
13254,20010499d7_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/0/0/20010499d7_d1.npy
13255,20010499d7_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/0/0/20010499d7_d2.npy
13256,20010499d7_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/0/0/20010499d7_d3.npy
13257,b1100132c0_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/1/1/b1100132c0_d1.npy
13258,b1100132c0_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/1/1/b1100132c0_d2.npy
13259,b1100132c0_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/1/1/b1100132c0_d3.npy
13260,5ee15d30ec_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/e/5ee15d30ec_d1.npy
13261,5ee15d30ec_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/e/5ee15d30ec_d2.npy
13262,5ee15d30ec_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/e/5ee15d30ec_d3.npy
13263,4c5e93e3c8_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/c/5/4c5e93e3c8_d1.npy
13264,4c5e93e3c8_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/c/5/4c5e93e3c8_d2.npy
13265,4c5e93e3c8_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/c/5/4c5e93e3c8_d3.npy
13266,6697e0da7c_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/9/6697e0da7c_d1.npy
13267,6697e0da7c_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/9/6697e0da7c_d2.npy
13268,6697e0da7c_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/9/6697e0da7c_d3.npy
13269,b274a72215_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/7/b274a72215_d1.npy
13270,b274a72215_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/7/b274a72215_d2.npy
13271,b274a72215_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/7/b274a72215_d3.npy
13272,7cf62d03d8_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/c/f/7cf62d03d8_d1.npy
13273,7cf62d03d8_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/c/f/7cf62d03d8_d2.npy
13274,7cf62d03d8_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/c/f/7cf62d03d8_d3.npy
13275,8679ed1faf_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/6/7/8679ed1faf_d1.npy
13276,8679ed1faf_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/6/7/8679ed1faf_d2.npy
13277,8679ed1faf_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/6/7/8679ed1faf_d3.npy
13278,3e8f7190a9_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/8/3e8f7190a9_d1.npy
13279,3e8f7190a9_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/8/3e8f7190a9_d2.npy
13280,3e8f7190a9_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/8/3e8f7190a9_d3.npy
13281,dfc907730b_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/c/dfc907730b_d1.npy
13282,dfc907730b_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/c/dfc907730b_d2.npy
13283,dfc907730b_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/f/c/dfc907730b_d3.npy
13284,605170407c_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/0/5/605170407c_d1.npy
13285,605170407c_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/0/5/605170407c_d2.npy
13286,605170407c_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/0/5/605170407c_d3.npy
13287,f5449e3960_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/5/4/f5449e3960_d1.npy
13288,f5449e3960_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/5/4/f5449e3960_d2.npy
13289,f5449e3960_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/5/4/f5449e3960_d3.npy
13290,665e41eea0_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/5/665e41eea0_d1.npy
13291,665e41eea0_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/5/665e41eea0_d2.npy
13292,665e41eea0_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/6/5/665e41eea0_d3.npy
13293,ffde25e3b1_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/f/d/ffde25e3b1_d1.npy
13294,ffde25e3b1_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/f/d/ffde25e3b1_d2.npy
13295,ffde25e3b1_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/f/d/ffde25e3b1_d3.npy
13296,9e53aa342b_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/e/5/9e53aa342b_d1.npy
13297,9e53aa342b_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/e/5/9e53aa342b_d2.npy
13298,9e53aa342b_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/e/5/9e53aa342b_d3.npy
13299,a8bb2ae99d_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/8/b/a8bb2ae99d_d1.npy
13300,a8bb2ae99d_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/8/b/a8bb2ae99d_d2.npy
13301,a8bb2ae99d_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/8/b/a8bb2ae99d_d3.npy
13302,58d12a6a31_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/8/d/58d12a6a31_d1.npy
13303,58d12a6a31_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/8/d/58d12a6a31_d2.npy
13304,58d12a6a31_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/8/d/58d12a6a31_d3.npy
13305,5c4c7d36e7_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/4/5c4c7d36e7_d1.npy
13306,5c4c7d36e7_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/4/5c4c7d36e7_d2.npy
13307,5c4c7d36e7_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/4/5c4c7d36e7_d3.npy
13308,051c999cad_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/1/051c999cad_d1.npy
13309,051c999cad_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/1/051c999cad_d2.npy
13310,051c999cad_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/1/051c999cad_d3.npy
13311,d3599d1d25_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/3/5/d3599d1d25_d1.npy
13312,d3599d1d25_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/3/5/d3599d1d25_d2.npy
13313,d3599d1d25_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/3/5/d3599d1d25_d3.npy
13314,11f859f248_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/1/f/11f859f248_d1.npy
13315,11f859f248_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/1/f/11f859f248_d2.npy
13316,11f859f248_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/1/f/11f859f248_d3.npy
13317,0f501dba00_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/5/0f501dba00_d1.npy
13318,0f501dba00_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/5/0f501dba00_d2.npy
13319,0f501dba00_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/5/0f501dba00_d3.npy
13320,3eb015ff76_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/b/3eb015ff76_d1.npy
13321,3eb015ff76_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/b/3eb015ff76_d2.npy
13322,3eb015ff76_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/b/3eb015ff76_d3.npy
13323,b25570b792_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/5/b25570b792_d1.npy
13324,b25570b792_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/5/b25570b792_d2.npy
13325,b25570b792_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/2/5/b25570b792_d3.npy
13326,18977dba6d_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/8/9/18977dba6d_d1.npy
13327,18977dba6d_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/8/9/18977dba6d_d2.npy
13328,18977dba6d_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/8/9/18977dba6d_d3.npy
13329,15e7e488aa_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/5/e/15e7e488aa_d1.npy
13330,15e7e488aa_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/5/e/15e7e488aa_d2.npy
13331,15e7e488aa_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/5/e/15e7e488aa_d3.npy
13332,9d17b85bf8_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/d/1/9d17b85bf8_d1.npy
13333,9d17b85bf8_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/d/1/9d17b85bf8_d2.npy
13334,9d17b85bf8_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/d/1/9d17b85bf8_d3.npy
13335,8fa1d66793_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/f/a/8fa1d66793_d1.npy
13336,8fa1d66793_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/f/a/8fa1d66793_d2.npy
13337,8fa1d66793_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/f/a/8fa1d66793_d3.npy
13338,3fa26a4977_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/a/3fa26a4977_d1.npy
13339,3fa26a4977_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/a/3fa26a4977_d2.npy
13340,3fa26a4977_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/a/3fa26a4977_d3.npy
13341,d597a6f877_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/9/d597a6f877_d1.npy
13342,d597a6f877_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/9/d597a6f877_d2.npy
13343,d597a6f877_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/9/d597a6f877_d3.npy
13344,846fd2c25c_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/4/6/846fd2c25c_d1.npy
13345,846fd2c25c_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/4/6/846fd2c25c_d2.npy
13346,846fd2c25c_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/4/6/846fd2c25c_d3.npy
13347,b8e6b0e032_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/8/e/b8e6b0e032_d1.npy
13348,b8e6b0e032_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/8/e/b8e6b0e032_d2.npy
13349,b8e6b0e032_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/8/e/b8e6b0e032_d3.npy
13350,6fcf5fb41b_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/f/c/6fcf5fb41b_d1.npy
13351,6fcf5fb41b_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/f/c/6fcf5fb41b_d2.npy
13352,6fcf5fb41b_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/f/c/6fcf5fb41b_d3.npy
13353,1fe2ca33cb_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fe2ca33cb_d1.npy
13354,1fe2ca33cb_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fe2ca33cb_d2.npy
13355,1fe2ca33cb_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fe2ca33cb_d3.npy
13356,32b26d0102_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/2/b/32b26d0102_d1.npy
13357,32b26d0102_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/2/b/32b26d0102_d2.npy
13358,32b26d0102_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/2/b/32b26d0102_d3.npy
13359,821e523f05_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821e523f05_d1.npy
13360,821e523f05_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821e523f05_d2.npy
13361,821e523f05_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821e523f05_d3.npy
13362,821593dd61_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821593dd61_d1.npy
13363,821593dd61_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821593dd61_d2.npy
13364,821593dd61_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/1/821593dd61_d3.npy
13365,3141206f8f_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/1/4/3141206f8f_d1.npy
13366,3141206f8f_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/1/4/3141206f8f_d2.npy
13367,3141206f8f_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/1/4/3141206f8f_d3.npy
13368,0fe70bb4df_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/e/0fe70bb4df_d1.npy
13369,0fe70bb4df_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/e/0fe70bb4df_d2.npy
13370,0fe70bb4df_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/f/e/0fe70bb4df_d3.npy
13371,056c549034_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/6/056c549034_d1.npy
13372,056c549034_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/6/056c549034_d2.npy
13373,056c549034_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/5/6/056c549034_d3.npy
13374,648caa4628_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/8/648caa4628_d1.npy
13375,648caa4628_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/8/648caa4628_d2.npy
13376,648caa4628_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/8/648caa4628_d3.npy
13377,dcbe4e9536_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/c/b/dcbe4e9536_d1.npy
13378,dcbe4e9536_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/c/b/dcbe4e9536_d2.npy
13379,dcbe4e9536_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/c/b/dcbe4e9536_d3.npy
13380,616c9d05ce_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/1/6/616c9d05ce_d1.npy
13381,616c9d05ce_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/1/6/616c9d05ce_d2.npy
13382,616c9d05ce_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/1/6/616c9d05ce_d3.npy
13383,960a50dc37_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/0/960a50dc37_d1.npy
13384,960a50dc37_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/0/960a50dc37_d2.npy
13385,960a50dc37_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/0/960a50dc37_d3.npy
13386,5fa0636bcc_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/f/a/5fa0636bcc_d1.npy
13387,5fa0636bcc_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/f/a/5fa0636bcc_d2.npy
13388,5fa0636bcc_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/f/a/5fa0636bcc_d3.npy
13389,3be7e2aaa1_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/e/3be7e2aaa1_d1.npy
13390,3be7e2aaa1_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/e/3be7e2aaa1_d2.npy
13391,3be7e2aaa1_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/e/3be7e2aaa1_d3.npy
13392,ed927c1ea2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/d/9/ed927c1ea2_d1.npy
13393,ed927c1ea2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/d/9/ed927c1ea2_d2.npy
13394,ed927c1ea2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/d/9/ed927c1ea2_d3.npy
13395,b520492c12_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/5/2/b520492c12_d1.npy
13396,b520492c12_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/5/2/b520492c12_d2.npy
13397,b520492c12_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/5/2/b520492c12_d3.npy
13398,a579230a72_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/5/7/a579230a72_d1.npy
13399,a579230a72_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/5/7/a579230a72_d2.npy
13400,a579230a72_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/5/7/a579230a72_d3.npy
13401,34419158d8_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/4/4/34419158d8_d1.npy
13402,34419158d8_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/4/4/34419158d8_d2.npy
13403,34419158d8_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/4/4/34419158d8_d3.npy
13404,09516e66f9_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/9/5/09516e66f9_d1.npy
13405,09516e66f9_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/9/5/09516e66f9_d2.npy
13406,09516e66f9_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/9/5/09516e66f9_d3.npy
13407,a2d58303a5_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/d/a2d58303a5_d1.npy
13408,a2d58303a5_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/d/a2d58303a5_d2.npy
13409,a2d58303a5_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/d/a2d58303a5_d3.npy
13410,01368baa25_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/1/3/01368baa25_d1.npy
13411,01368baa25_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/1/3/01368baa25_d2.npy
13412,01368baa25_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/1/3/01368baa25_d3.npy
13413,36f85f3308_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/6/f/36f85f3308_d1.npy
13414,36f85f3308_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/6/f/36f85f3308_d2.npy
13415,36f85f3308_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/6/f/36f85f3308_d3.npy
13416,21b90cdd77_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/b/21b90cdd77_d1.npy
13417,21b90cdd77_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/b/21b90cdd77_d2.npy
13418,21b90cdd77_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/b/21b90cdd77_d3.npy
13419,1b14460d15_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/b/1/1b14460d15_d1.npy
13420,1b14460d15_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/b/1/1b14460d15_d2.npy
13421,1b14460d15_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/b/1/1b14460d15_d3.npy
13422,3e4d382f38_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/4/3e4d382f38_d1.npy
13423,3e4d382f38_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/4/3e4d382f38_d2.npy
13424,3e4d382f38_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/e/4/3e4d382f38_d3.npy
13425,3f035c815e_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/0/3f035c815e_d1.npy
13426,3f035c815e_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/0/3f035c815e_d2.npy
13427,3f035c815e_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/0/3f035c815e_d3.npy
13428,7f347f1aa6_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/f/3/7f347f1aa6_d1.npy
13429,7f347f1aa6_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/f/3/7f347f1aa6_d2.npy
13430,7f347f1aa6_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/f/3/7f347f1aa6_d3.npy
13431,fecbf85bab_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/c/fecbf85bab_d1.npy
13432,fecbf85bab_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/c/fecbf85bab_d2.npy
13433,fecbf85bab_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/c/fecbf85bab_d3.npy
13434,3382cf6da7_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/3/8/3382cf6da7_d1.npy
